SeriesInd,group,Var02,Var03
2017-06-30,S02,32999100,12.39
2017-07-01,S02,71523900,12.72
2017-07-02,S02,36598200,13.04
2017-07-03,S02,44524500,13.24
2017-07-04,S02,31818600,13.43
2017-07-07,S02,26131400,13.45
2017-07-08,S02,34770600,13.15
2017-07-09,S02,34146200,13.01
2017-07-10,S02,39076500,12.92
2017-07-11,S02,27583000,13.2
2017-07-14,S02,20609600,13.18
2017-07-15,S02,27729900,13.05
2017-07-16,S02,47035000,13.18
2017-07-17,S02,31521700,13.39
2017-07-18,S02,32182400,13.49
2017-07-21,S02,20905200,13.56
2017-07-22,S02,26148000,13.51
2017-07-23,S02,31535500,13.19
2017-07-24,S02,36203200,12.78
2017-07-28,S02,18684200,13.07
2017-07-29,S02,26077400,12.97
2017-07-30,S02,25322500,13.25
2017-07-31,S02,32943400,13.34
2017-08-01,S02,57914000,13.05
2017-08-04,S02,42406300,38.28
2017-08-05,S02,32425000,12.52
2017-08-06,S02,22597400,12.65
2017-08-07,S02,37688100,12.39
2017-08-08,S02,20015300,12.51
2017-08-11,S02,27744800,12.58
2017-08-12,S02,23417000,12.66
2017-08-13,S02,29331100,12.85
2017-08-14,S02,22453700,13.02
2017-08-15,S02,22986100,12.85
2017-08-18,S02,30091900,12.95
2017-08-19,S02,28808300,13.28
2017-08-20,S02,32199000,13.4
2017-08-21,S02,38126300,13.56
2017-08-22,S02,28846300,13.51
2017-08-25,S02,19494800,13.47
2017-08-26,S02,35214200,13.63
2017-08-27,S02,27151400,13.59
2017-08-28,S02,87588800,13.71
2017-08-29,S02,69695100,13.53
2017-09-01,S02,57955400,13.6
2017-09-02,S02,45432200,13.15
2017-09-03,S02,28895000,13.14
2017-09-04,S02,23838100,13.22
2017-09-05,S02,23234500,13.24
2017-09-08,S02,21602000,13.28
2017-09-09,S02,23583400,13.38
2017-09-10,S02,20229600,13.3
2017-09-11,S02,24784300,13.17
2017-09-12,S02,27481900,13.17
2017-09-15,S02,21262700,13.21
2017-09-16,S02,34165300,13.07
2017-09-17,S02,23509700,13.05
2017-09-18,S02,24117800,13.02
2017-09-19,S02,19465000,NA
2017-09-22,S02,16234300,NA
2017-09-23,S02,19721600,13.16
2017-09-24,S02,26188300,13.33
2017-09-25,S02,18369900,13.37
2017-09-26,S02,17068800,13.4
2017-09-30,S02,26096000,13.4
2017-10-01,S02,58219600,12.97
2017-10-02,S02,41614600,13.05
2017-10-03,S02,39762700,12.9
2017-10-06,S02,25588700,13.04
2017-10-07,S02,27656900,13.18
2017-10-08,S02,18084800,13.35
2017-10-09,S02,19873800,13.14
2017-10-10,S02,27382700,13.05
2017-10-13,S02,20745800,12.96
2017-10-14,S02,NA,NA
2017-10-15,S02,NA,NA
2017-10-16,S02,NA,NA
2017-10-17,S02,NA,NA
2017-10-20,S02,NA,NA
2017-10-21,S02,NA,NA
2017-10-22,S02,NA,NA
2017-10-23,S02,NA,NA
2017-10-24,S02,NA,NA
2017-10-27,S02,NA,NA
2017-10-28,S02,NA,NA
2017-10-29,S02,NA,NA
2017-10-30,S02,NA,NA
2017-10-31,S02,NA,NA
2017-11-04,S02,NA,NA
2017-11-05,S02,NA,NA
2017-11-06,S02,NA,NA
2017-11-07,S02,NA,NA
2017-11-10,S02,NA,NA
2017-11-11,S02,NA,NA
2017-11-12,S02,NA,NA
2017-11-13,S02,NA,NA
2017-11-14,S02,NA,NA
2017-11-17,S02,NA,NA
2017-11-18,S02,NA,NA
2017-11-19,S02,NA,NA
2017-11-20,S02,NA,NA
2017-11-21,S02,NA,NA
2017-11-24,S02,NA,NA
2017-11-25,S02,NA,NA
2017-11-26,S02,NA,NA
2017-11-27,S02,NA,NA
2017-11-28,S02,NA,NA
2017-12-01,S02,NA,NA
2017-12-02,S02,NA,NA
2017-12-03,S02,NA,NA
2017-12-04,S02,NA,NA
2017-12-05,S02,NA,NA
2017-12-08,S02,NA,NA
2017-12-09,S02,NA,NA
2017-12-10,S02,NA,NA
2017-12-11,S02,NA,NA
2017-12-12,S02,NA,NA
2017-12-15,S02,NA,NA
2017-12-16,S02,NA,NA
2017-12-17,S02,NA,NA
2017-12-18,S02,NA,NA
2017-12-19,S02,NA,NA
2017-12-22,S02,NA,NA
2017-12-23,S02,NA,NA
2017-12-24,S02,NA,NA
2017-12-25,S02,NA,NA
2017-12-26,S02,NA,NA
2017-12-29,S02,NA,NA
2017-12-30,S02,NA,NA
2017-12-31,S02,NA,NA
2018-01-01,S02,NA,NA
2018-01-02,S02,NA,NA
2018-01-06,S02,NA,NA
2018-01-07,S02,NA,NA
2018-01-08,S02,NA,NA
2018-01-09,S02,NA,NA
2018-01-12,S02,NA,NA
2018-01-13,S02,NA,NA
2018-01-14,S02,NA,NA
2018-01-15,S02,NA,NA
2018-01-16,S02,NA,NA
2018-01-19,S02,NA,NA
2018-01-20,S02,NA,NA
2018-01-21,S02,NA,NA
2018-01-22,S02,NA,NA
2018-01-23,S02,NA,NA
2018-01-26,S02,NA,NA
2018-01-27,S02,NA,NA
2018-01-28,S02,NA,NA
2018-01-29,S02,NA,NA
2018-01-30,S02,NA,NA
2018-02-02,S02,NA,NA
2018-02-03,S02,NA,NA
2018-02-04,S02,NA,NA
2018-02-05,S02,NA,NA
2018-02-06,S02,NA,NA
2018-02-09,S02,NA,NA
2018-02-10,S02,NA,NA
2018-02-11,S02,NA,NA
2018-02-12,S02,NA,NA
2018-02-13,S02,NA,NA
2018-02-16,S02,NA,NA
2018-02-17,S02,NA,NA
2018-02-18,S02,NA,NA
2018-02-19,S02,NA,NA
2018-02-20,S02,NA,NA
2018-02-23,S02,NA,NA
2018-02-24,S02,NA,NA
2018-02-25,S02,NA,NA
2018-02-26,S02,NA,NA
2018-02-27,S02,NA,NA
2018-03-02,S02,NA,NA
2018-03-03,S02,NA,NA
2018-03-04,S02,NA,NA
2018-03-05,S02,NA,NA
2018-03-06,S02,NA,NA
2018-03-09,S02,NA,NA
2018-03-10,S02,NA,NA
2018-03-11,S02,NA,NA
2018-03-12,S02,NA,NA
2018-03-13,S02,NA,NA
2018-03-16,S02,NA,NA
2018-03-17,S02,NA,NA
2018-03-18,S02,NA,NA
2018-03-19,S02,NA,NA
2018-03-20,S02,NA,NA
2018-03-23,S02,NA,NA
2018-03-24,S02,NA,NA
2018-03-25,S02,NA,NA
2018-03-27,S02,NA,NA
2018-03-30,S02,NA,NA
2018-03-31,S02,NA,NA
2018-04-01,S02,NA,NA
2018-04-02,S02,NA,NA
2018-04-03,S02,NA,NA
2018-04-06,S02,NA,NA
2018-04-07,S02,NA,NA
2018-04-08,S02,NA,NA
2018-04-09,S02,NA,NA
2018-04-10,S02,NA,NA
2018-04-13,S02,NA,NA
2018-04-14,S02,NA,NA
2018-04-15,S02,NA,NA
2018-04-16,S02,NA,NA
2018-04-17,S02,NA,NA
2018-04-20,S02,NA,NA
2018-04-21,S02,NA,NA
2018-04-22,S02,NA,NA
2018-04-23,S02,NA,NA
2018-04-24,S02,NA,NA
2018-04-28,S02,NA,NA
2018-04-29,S02,NA,NA
2018-04-30,S02,NA,NA
2018-05-01,S02,NA,NA
